HLE: ! path: /dev_hdd0/game/
LDR: ! Loading 'E:\RPCS3\rpcs3\dev_hdd0\game\BLES01941-[Dragon Ball Z Battle of Z]/PS3_GAME/USRDIR/BOOT.BIN'...
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_hdd0/ -> E:\RPCS3\rpcs3/dev_hdd0/
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 9
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 10
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 11
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 12
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 13
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 14
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 15
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 16
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 17
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 18
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 19
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 20
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 21
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 22
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 23
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [_lc_mtx] (attribute=0x12): sq_id = 24
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 25
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 26
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 27
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 28
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 29
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 30
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 31
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 32
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 33
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 34
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 35
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 36
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 37
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 38
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [HeapAll] (attribute=0x12): sq_id = 39
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [HeapAll] (attribute=0x12): sq_id = 40
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 41
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 42
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 43
HLE: W {PPU[1] Thread (CPUThread)[0x01015010]} cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_SYSUTIL_GAME)
HLE: W {PPU[1] Thread (CPUThread)[0x01039028]} cellGame warning: cellGameBootCheck(type_addr=0x30d9abb0, attributes_addr=0xd0010990, size_addr=0xd0010994, dirName_addr=0xd0010870)
HLE: E {PPU[1] Thread (CPUThread)[0x01039028]} cellGame error: cellGameBootCheck(): CELL_GAME_ERROR_ACCESS_ERROR (cannot open PARAM.SFO)
HLE: W {PPU[1] Thread (CPUThread)[0x01039004]} cellGame warning: cellGameContentPermit(contentInfoPath_addr=0xd0010890, usrdirPath_addr=0xd0010910)
HLE: W {PPU[1] Thread (CPUThread)[0x01039004]} cellGame warning: cellGameContentPermit(): CELL_GAME_ERROR_FAILURE (no permission given)
HLE: W {PPU[1] Thread (CPUThread)[0x01015004]} cellSysmodule warning: cellSysmoduleUnloadModule(CELL_SYSMODULE_SYSUTIL_GAME)
HLE: W {PPU[1] Thread (CPUThread)[0x0101b058]} cellSysutil warning: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_LANG
HLE: W {PPU[1] Thread (CPUThread)[0x0101b058]} cellSysutil warning: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_ENTER_BUTTON_ASSIGN
HLE: W {PPU[1] Thread (CPUThread)[0x0101f01c]} cellSpurs warning: _cellSpursAttributeInitialize(attr_addr=0xd00106a0, nSpus=2, spuPriority=3342336, ppuPriority=3, exitIfNoWork=200)
HLE: W {PPU[1] Thread (CPUThread)[0x0101f010]} cellSpurs warning: cellSpursInitializeWithAttribute2(spurs_addr=0x31396100, spurs_addr=0xd00106a0)
HLE: W {PPU[1] Thread (CPUThread)[0x0101f01c]} cellSpurs warning: _cellSpursAttributeInitialize(attr_addr=0xd00108a0, nSpus=2, spuPriority=3342336, ppuPriority=2, exitIfNoWork=100)
HLE: W {PPU[1] Thread (CPUThread)[0x0101f004]} cellSpurs warning: cellSpursAttributeSetNamePrefix(attr_addr=0xd00108a0, prefix_addr=0xcebca8, size=0x8)
HLE: W {PPU[1] Thread (CPUThread)[0x0101f028]} cellSpurs warning: cellSpursAttributeSetSpuThreadGroupType(attr_addr=0xd00108a0, type=24)
HLE: W {PPU[1] Thread (CPUThread)[0x0101f010]} cellSpurs warning: cellSpursInitializeWithAttribute2(spurs_addr=0x31398180, spurs_addr=0xd00108a0)
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [axlmute] (attribute=0x12): sq_id = 44
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0f4]} sys_lwcond warning: Recursive lwmutex(sq=44)
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0f4]} sys_lwcond warning: *** lwcond created [axl:con] (lwmutex_addr=0x30d9a788): id = 45
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [FileFW] (attribute=0x12): sq_id = 46
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [FileFWT] (attribute=0x12): sq_id = 47
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [FileFWU] (attribute=0x12): sq_id = 48
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [FileFWR] (attribute=0x12): sq_id = 49
HLE: W {PPU[1] Thread (CPUThread)[0x0101d0ac]} sys_lwmutex warning: *** lwmutex created [FileSta] (attribute=0x12): sq_id = 50
